mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,zcr,chroma,spectral_centroid,emotion,gender,file,emotion_group
-742.5898,77.87263,16.302908,31.207113,7.2443495,17.545584,3.6896102,9.412281,-0.23175634,0.19097409,1.3019345,1.9625459,4.9610734,0.059047711162140575,0.6611147,6142.290682173511,calm,male,data\Actor_11\03-01-02-01-02-01-11.wav,non-urgent
-753.3549,78.284836,15.46835,34.490685,8.380394,22.007301,8.406257,9.259832,4.5958076,3.8315048,0.4468052,2.637773,7.6279807,0.05351704030797101,0.6304654,5775.239144299483,calm,male,data\Actor_11\03-01-02-01-02-02-11.wav,non-urgent
-759.66895,81.5417,16.198223,28.417454,8.285497,23.475157,4.777773,8.465812,4.7015576,2.2609782,1.885921,2.0923848,7.6925464,0.06226806640625,0.6548434,5776.2079923371575,calm,male,data\Actor_11\03-01-02-02-01-01-11.wav,non-urgent
-774.5937,70.74321,8.281498,31.23466,9.911882,21.056744,6.5584803,9.031161,5.864817,4.2574306,2.684318,0.23999667,6.807194,0.0701038327991453,0.6503978,6215.29504877643,calm,male,data\Actor_11\03-01-02-02-01-02-11.wav,non-urgent
-751.35645,74.12404,17.598696,32.9411,9.036399,24.251823,4.0120482,10.606648,4.446538,3.9987247,1.1864192,3.4378946,7.0952277,0.04480187367584746,0.6616284,5926.823318175624,calm,male,data\Actor_11\03-01-02-02-02-01-11.wav,non-urgent
-752.089,79.75933,16.11674,31.51675,9.46981,20.750896,4.685381,9.287197,3.576999,2.9288707,1.4672899,2.6454413,7.6168294,0.048125542534722225,0.61438996,5533.521471053407,calm,male,data\Actor_11\03-01-02-02-02-02-11.wav,non-urgent
-691.5276,67.64158,11.938578,16.43815,4.749771,13.948555,1.1265167,5.3021183,-1.9748182,-0.53971195,-1.1379021,-1.743615,1.6346164,0.04361140195446735,0.62496406,5930.607245566087,happy,male,data\Actor_11\03-01-03-01-01-01-11.wav,non-urgent
-691.32794,71.89916,14.167541,19.753836,3.7533953,16.2706,2.509738,5.525116,-0.060414664,2.0776737,-1.9135065,1.1648685,3.293854,0.05134901889534884,0.6472475,6155.339827150501,happy,male,data\Actor_11\03-01-03-01-01-02-11.wav,non-urgent
-685.73145,67.12879,11.678577,22.698023,3.2329319,16.0328,3.4011948,4.036273,-0.36767498,0.98980397,-2.271305,0.6836374,2.6733751,0.053430749265939596,0.64154106,6019.001382326287,happy,male,data\Actor_11\03-01-03-01-02-01-11.wav,non-urgent
-680.117,64.21047,13.815179,22.5789,3.9125214,15.696125,-1.2008842,7.06071,-0.65351236,2.1166143,-1.9157319,-1.1438131,0.81872827,0.06591796875,0.60905087,6468.045769497561,happy,male,data\Actor_11\03-01-03-01-02-02-11.wav,non-urgent
-518.1816,67.13934,4.3139734,15.141035,-1.4810346,8.512428,-2.2059865,3.8421106,-1.1363125,-0.61463594,-6.5249534,-3.6665432,1.209945,0.047267944013852245,0.50387573,4784.975613222722,happy,male,data\Actor_11\03-01-03-02-01-01-11.wav,non-urgent
-514.6045,62.555244,-0.16409329,14.666084,1.157826,9.740502,-3.0039861,2.7485201,1.1188415,0.16323678,-2.8586304,-0.6122103,1.296046,0.04807923616202346,0.59703654,4424.596858635316,happy,male,data\Actor_11\03-01-03-02-01-02-11.wav,non-urgent
-532.39343,68.55252,-3.2168446,13.159062,-4.7356954,6.3896136,-6.5848784,1.6762503,-3.0002737,-3.8860216,-7.7787876,-5.6636786,-1.775321,0.06907094740013774,0.5280457,4931.098900492263,happy,male,data\Actor_11\03-01-03-02-02-01-11.wav,non-urgent
-534.58734,57.255592,3.9571714,13.8328285,-2.3468115,5.326597,-3.008405,-0.12048284,-3.1616578,-1.9302611,-4.396206,-5.4418507,-1.7616671,0.06324652118161095,0.5802362,5711.822093139813,happy,male,data\Actor_11\03-01-03-02-02-02-11.wav,non-urgent
-728.32996,70.00835,12.096616,26.873281,8.910946,20.300043,2.798938,8.51889,3.188117,4.2155175,-1.7485254,2.7803721,5.090331,0.06012411391773163,0.6172298,6137.841337259257,sad,male,data\Actor_11\03-01-04-01-01-01-11.wav,urgent
-740.29376,76.22516,17.390541,31.961319,10.291513,21.04695,2.1729908,10.960994,3.2092705,4.1245456,-0.83922726,-0.21939683,5.331582,0.05916870839497041,0.64551854,5801.752364148576,sad,male,data\Actor_11\03-01-04-01-01-02-11.wav,urgent
-727.67084,70.09895,16.423567,30.12283,7.419349,14.084158,2.5438063,8.4206915,1.7196255,2.980688,-1.1150998,-1.5581787,2.88185,0.06831231174698796,0.60958076,6158.249978649415,sad,male,data\Actor_11\03-01-04-01-02-01-11.wav,urgent
-728.0648,68.76649,17.807657,28.844748,6.7409496,16.37297,2.4374137,10.408105,2.4962635,3.4472132,-1.5671787,1.0027066,3.6467543,0.06411752612229102,0.61675465,6392.017987251807,sad,male,data\Actor_11\03-01-04-01-02-02-11.wav,urgent
-635.47363,63.993034,6.8975754,16.907991,0.07839517,9.819348,-0.16363856,3.4819324,-2.0873644,-0.17977135,-3.0077584,-3.7073562,-0.40139845,0.06462628544329073,0.611521,6442.526365241283,sad,male,data\Actor_11\03-01-04-02-01-01-11.wav,urgent
-579.0722,81.82524,4.5997615,19.850552,2.241045,12.950649,-1.5788999,0.7400022,-2.3578203,-2.3916228,-3.805175,-4.2085004,-0.14486459,0.04503599990754438,0.5575745,4504.744452419547,sad,male,data\Actor_11\03-01-04-02-01-02-11.wav,urgent
-597.0054,61.306602,3.7224646,18.924969,-0.81007683,8.881651,-5.6663995,4.264951,-3.2671347,-4.861645,-5.9938536,-5.11075,-4.0681047,0.07119326048259493,0.55366355,5889.9338951109385,sad,male,data\Actor_11\03-01-04-02-02-01-11.wav,urgent
-555.52844,54.855057,4.1999674,19.728914,0.28959876,8.306349,-3.6686797,5.1586337,-5.519344,-3.1201112,-6.4236965,-5.6419024,-2.779518,0.08768626447683706,0.56066537,5773.481510546676,sad,male,data\Actor_11\03-01-04-02-02-02-11.wav,urgent
-570.80414,64.99627,2.8052142,17.679733,-0.6299583,10.008672,-4.0452495,5.495784,0.061961878,0.2151408,-2.9295425,-1.2619102,1.9666748,0.053319445728550297,0.60857534,5566.217196213032,angry,male,data\Actor_11\03-01-05-01-01-01-11.wav,urgent
-611.8498,65.9326,7.326173,21.691463,1.1237137,10.333849,-0.66108,5.367178,0.27251363,1.1494321,-3.557552,-1.6080968,3.6782796,0.0577400067101227,0.61904126,5965.155564572979,angry,male,data\Actor_11\03-01-05-01-01-02-11.wav,urgent
-566.9577,64.87337,-0.0557412,17.342953,-3.3469882,6.539287,-3.3267765,4.8000417,-2.1107717,-1.0518438,-4.365917,-4.678804,1.7928996,0.05742996309432515,0.59235066,5719.8628133244065,angry,male,data\Actor_11\03-01-05-01-02-01-11.wav,urgent
-563.58875,68.88383,2.2525272,20.982067,-3.2884407,8.304085,-2.9706047,4.567684,-3.48683,-1.4316787,-3.7615685,-6.455773,2.7940562,0.06113392539173789,0.57434475,5480.698524504406,angry,male,data\Actor_11\03-01-05-01-02-02-11.wav,urgent
-476.8604,55.22922,-5.190891,15.668809,-2.5836658,4.8709164,-6.6226087,1.381127,-0.22890197,0.25789598,-3.765286,-4.5730085,-0.32228395,0.05213725997740964,0.5815503,5907.978703855805,angry,male,data\Actor_11\03-01-05-02-01-01-11.wav,urgent
-407.55774,54.45603,-13.608109,13.5738,-6.7707224,-0.4278382,-8.232095,0.36226222,-3.5209162,-0.0037951022,-7.098348,-5.576873,-1.2700322,0.059078104054959786,0.51465726,4951.3658632617135,angry,male,data\Actor_11\03-01-05-02-01-02-11.wav,urgent
-393.40836,57.16402,-5.282651,15.507657,-1.7194499,2.2483082,-11.081664,3.628679,0.09609466,0.9674676,-5.5669513,-4.3821363,-0.68711096,0.06253563133445945,0.551726,4136.140076044212,angry,male,data\Actor_11\03-01-05-02-02-01-11.wav,urgent
-372.38046,44.784588,-16.108162,12.324383,-9.942547,-2.0335052,-10.663689,2.761692,-3.6376016,-0.6029808,-6.8955135,-6.729143,-2.064318,0.07989467469985875,0.47031972,4924.935069105742,angry,male,data\Actor_11\03-01-05-02-02-02-11.wav,urgent
-682.21765,72.50126,10.495388,24.943312,2.7502697,15.018012,0.9109287,9.396455,1.2740452,3.2063186,-2.5157397,1.4255546,4.151856,0.06398731067868098,0.63629574,6026.8125797433095,fearful,male,data\Actor_11\03-01-06-01-01-01-11.wav,urgent
-650.5551,71.148705,11.252196,24.18941,0.17565362,13.545242,-0.8255597,8.978571,2.1034906,2.7192085,-3.1302063,-0.7896445,1.310778,0.06132456306990881,0.5978215,5939.968893276268,fearful,male,data\Actor_11\03-01-06-01-01-02-11.wav,urgent
-639.8367,69.84196,6.485267,20.101355,1.3025185,12.839445,-0.06037862,6.6414905,-4.000487,-5.13464,-4.207615,-1.5266211,-0.16529447,0.06475133703859061,0.6007823,5834.934782657464,fearful,male,data\Actor_11\03-01-06-01-02-01-11.wav,urgent
-626.8488,66.11755,8.598803,18.635511,0.64586264,12.805634,-0.86508334,6.600624,-2.4932745,-2.659787,-2.077098,-1.8546114,0.5347922,0.05937889327242525,0.59558237,5873.981844281376,fearful,male,data\Actor_11\03-01-06-01-02-02-11.wav,urgent
-512.7294,64.373215,-9.571567,12.608449,-2.8773801,7.5383162,-6.5301986,1.5481303,-2.0637116,-4.56417,-7.9781766,-3.5056963,-0.9217748,0.06297854806893688,0.49507535,4764.399285766879,fearful,male,data\Actor_11\03-01-06-02-01-01-11.wav,urgent
-472.82214,53.581142,-7.775904,11.045127,-1.890745,7.6940746,-4.9109936,1.6305258,-0.97697777,-1.9669666,-5.455019,-0.7456889,-0.73622745,0.0654085989410299,0.51770866,4727.024216186419,fearful,male,data\Actor_11\03-01-06-02-01-02-11.wav,urgent
-462.72717,50.606747,-12.509428,9.563113,-5.060164,5.799751,-8.065088,1.1617408,-3.5079677,-6.543609,-7.583008,-3.5594227,-1.8323157,0.06608072916666667,0.5085252,4725.258252687308,fearful,male,data\Actor_11\03-01-06-02-02-01-11.wav,urgent
-452.08484,50.328873,-10.448164,11.337686,-9.023392,5.6652822,-5.5315785,2.9118342,-4.795626,-4.235192,-7.4464116,-3.4620097,-1.5028545,0.07377019332627119,0.5122201,4711.4282690389055,fearful,male,data\Actor_11\03-01-06-02-02-02-11.wav,urgent
-649.1862,65.535484,9.518449,23.14117,4.719982,10.930837,-1.7183033,7.820291,-0.5744993,0.044595912,-4.112142,-2.1226358,3.4710958,0.061360677083333336,0.6053566,6085.198581983514,disgust,male,data\Actor_11\03-01-07-01-01-01-11.wav,urgent
-621.0192,63.13957,8.43082,20.049997,5.6631594,11.390047,-4.0644774,8.196553,-0.77208984,-0.9812952,-3.2626896,-2.1505773,2.4727726,0.06650737333579881,0.61617833,6213.983246499985,disgust,male,data\Actor_11\03-01-07-01-01-02-11.wav,urgent
-657.07434,65.92716,15.524601,20.474106,0.9697361,10.091519,-0.9571333,8.445911,-2.844802,2.8921936,-1.7736988,-2.082708,4.272558,0.06922809624233128,0.62321824,6372.429949413501,disgust,male,data\Actor_11\03-01-07-01-02-01-11.wav,urgent
-628.4022,71.628784,18.12577,22.606133,0.6876776,7.724906,-4.560065,8.276053,-2.570548,2.0133157,-5.0768037,-3.1602116,2.518326,0.0722458106884058,0.5906332,5804.0766347012695,disgust,male,data\Actor_11\03-01-07-01-02-02-11.wav,urgent
-583.4716,63.945915,4.80797,21.99493,3.512938,11.254563,-3.155287,8.18498,-1.1488981,0.14680982,-4.976991,-0.8577298,4.9166393,0.0661217612044818,0.61363417,5624.49626011792,disgust,male,data\Actor_11\03-01-07-02-01-01-11.wav,urgent
-606.97766,73.96348,6.360736,27.191916,3.8589401,16.837133,-4.192284,10.653203,-0.5451389,1.3081304,-3.622445,1.2863989,5.4457674,0.07589012167366947,0.59265774,5056.649508191678,disgust,male,data\Actor_11\03-01-07-02-01-02-11.wav,urgent
-622.7744,78.39273,12.709979,24.91866,-3.6150246,10.308351,-4.9431095,9.893761,-2.5958009,-1.0701951,-5.911109,-4.375165,3.0161905,0.05904447115384615,0.57484406,5625.360272788374,disgust,male,data\Actor_11\03-01-07-02-02-01-11.wav,urgent
-572.6427,67.05291,8.615543,20.611252,-1.143088,7.117086,-3.8800275,6.206889,-2.2448645,-0.636055,-3.2924426,-0.9322021,2.4547842,0.05921418714387464,0.5897559,5652.386030407827,disgust,male,data\Actor_11\03-01-07-02-02-02-11.wav,urgent
-704.7359,55.665096,8.526432,18.34552,-0.23844634,11.729694,0.100148305,6.772727,-1.0767462,1.1970292,-2.307468,-0.16060585,3.2865467,0.06274922688802083,0.6380919,6757.037617924837,surprised,male,data\Actor_11\03-01-08-01-01-01-11.wav,urgent
-664.84436,54.07535,7.8392544,13.92642,-3.8931417,8.116676,-2.015189,3.1363022,-2.481886,0.10773455,-3.237385,-2.8011482,-0.15710315,0.06304124735169492,0.6031657,6712.031085705988,surprised,male,data\Actor_11\03-01-08-01-01-02-11.wav,urgent
-605.7032,58.04222,4.126603,18.6121,-0.5964847,9.617891,-1.9341619,5.449337,0.59189254,-0.20220922,-5.631972,-1.7613423,1.2533011,0.04982598835989933,0.59823614,5562.87125948927,surprised,male,data\Actor_11\03-01-08-01-02-01-11.wav,urgent
-603.42084,63.460587,-2.5123181,13.960493,-5.738648,10.271082,-2.4139922,4.424173,-4.8901863,-6.735041,-8.776105,-2.4676697,1.5158813,0.07091453853046595,0.53357357,5340.579284837465,surprised,male,data\Actor_11\03-01-08-01-02-02-11.wav,urgent
-618.6782,51.336807,0.84473675,13.7760725,-0.73259246,8.760256,-2.8669484,4.1627007,-3.003808,-0.709388,-3.807003,-1.6861858,0.9125519,0.053441365559895836,0.6057796,5876.874112013585,surprised,male,data\Actor_11\03-01-08-02-01-01-11.wav,urgent
-527.11316,49.621777,-4.658979,14.762074,-5.5727806,5.5491385,-4.479635,1.7607229,-1.8204362,-0.24819694,-5.846453,-1.9976654,0.9735856,0.05809036726804124,0.5925943,6006.161977137964,surprised,male,data\Actor_11\03-01-08-02-01-02-11.wav,urgent
-571.0102,50.202183,-2.85783,15.233767,-5.57638,8.237309,-3.2185264,2.8896,-2.794404,-0.7206332,-6.5015554,-2.8549702,0.92015433,0.06789482964409722,0.60011,6080.881026308315,surprised,male,data\Actor_11\03-01-08-02-02-01-11.wav,urgent
-553.1301,43.558586,-4.590524,17.522242,-6.128591,6.7883058,-4.580125,1.3852925,-1.9342749,-1.1717763,-6.341938,-2.107463,0.7319951,0.0836062961154514,0.60520005,6292.39824110012,surprised,male,data\Actor_11\03-01-08-02-02-02-11.wav,urgent
-708.8339,75.429184,2.3189783,11.532309,3.199732,8.529489,-8.022232,3.2352846,-4.8939056,-7.322584,-6.556319,-3.1947448,-5.166245,0.06512612261730205,0.50240684,5813.65470754988,neutral,female,data\Actor_12\03-01-01-01-01-01-12.wav,non-urgent
-722.42004,76.77516,0.25772095,12.855944,2.5285304,10.758528,-7.955712,4.1667466,-5.388261,-5.8595543,-5.7082753,-0.17370076,-4.368734,0.05810399802334337,0.54649454,6341.214129772407,neutral,female,data\Actor_12\03-01-01-01-01-02-12.wav,non-urgent
-692.4902,75.90439,2.112299,13.222735,0.90738475,14.055507,-7.4258966,1.2569332,-7.5006456,-8.698587,-4.9581227,0.9658427,-5.4881744,0.08072820358727811,0.5012462,6170.377975588694,neutral,female,data\Actor_12\03-01-01-01-02-01-12.wav,non-urgent
-703.15576,71.29996,3.021367,16.090374,-2.5790958,13.61456,-8.11228,4.207314,-6.7119956,-7.47399,-0.7866254,-0.33709028,-5.9058237,0.07186755406891496,0.55669147,6621.9523720627,neutral,female,data\Actor_12\03-01-01-01-02-02-12.wav,non-urgent
-691.65106,76.12364,0.3863448,13.250223,-0.7968721,11.390364,-8.91175,5.0593085,-4.259523,-5.5769563,-4.1232963,-3.4571269,-5.8168206,0.05987027591253444,0.5205011,6156.829153980538,calm,female,data\Actor_12\03-01-02-01-01-01-12.wav,non-urgent
-701.8375,88.787476,0.10012386,14.011082,0.91848326,12.445513,-6.926969,6.0673585,-6.958461,-6.100503,-3.3593311,-4.80974,-5.2343507,0.07096905896892655,0.5238095,5565.960746734957,calm,female,data\Actor_12\03-01-02-01-01-02-12.wav,non-urgent
-700.39966,70.46904,-0.026043046,12.896729,-1.6745088,13.46279,-9.60528,2.211924,-7.946399,-6.753214,-5.458518,-3.2210217,-6.739522,0.0841843772069209,0.5350295,6349.352391815202,calm,female,data\Actor_12\03-01-02-01-02-01-12.wav,non-urgent
-693.7057,67.95179,-0.38780782,13.6174135,0.73230034,11.593903,-7.825334,1.33426,-7.548837,-7.629045,-4.371366,-3.0597057,-6.936396,0.08781136775362319,0.5098666,6379.996139151711,calm,female,data\Actor_12\03-01-02-01-02-02-12.wav,non-urgent
-709.2109,75.48191,-2.8160503,13.39944,0.8165974,9.991023,-7.3866544,3.0766103,-4.2274446,-5.44761,-5.0095153,-5.6701183,-6.221265,0.05525170702077748,0.49846986,5617.712018119871,calm,female,data\Actor_12\03-01-02-02-01-01-12.wav,non-urgent
-711.04736,81.62979,4.766016,16.030996,4.8644137,12.737478,-6.08885,4.1380873,-2.3983755,-5.8316975,-4.625157,-3.2499387,-4.789181,0.06247379281426554,0.5241885,5708.71401837855,calm,female,data\Actor_12\03-01-02-02-01-02-12.wav,non-urgent
-701.5932,69.74202,2.556649,15.458292,-4.493708,12.849492,-10.054173,4.526251,-8.399968,-6.1357117,-3.5517154,-5.489461,-6.62625,0.09694539040242166,0.48740438,6432.982507131644,calm,female,data\Actor_12\03-01-02-02-02-01-12.wav,non-urgent
-706.8333,72.36726,0.4617896,17.170359,-4.6562223,10.280715,-8.922843,3.1175756,-7.1093073,-7.0460887,-3.9600382,-5.25,-8.250252,0.07749720982142858,0.49884847,6172.039891506836,calm,female,data\Actor_12\03-01-02-02-02-02-12.wav,non-urgent
-634.9757,83.63219,-16.486906,5.4437304,2.4057446,7.374163,-11.282814,1.9037899,-5.965931,-10.416774,-2.5082378,-0.12234637,-4.9426627,0.06753855738146551,0.46631223,5249.6211480174825,happy,female,data\Actor_12\03-01-03-01-01-01-12.wav,non-urgent
-633.54846,85.4299,-10.514045,7.655918,2.0158033,10.284643,-10.051627,2.5019567,-2.8076985,-8.739515,-2.3354824,1.2374362,-3.3787017,0.06717553641381767,0.48929572,5527.956325020419,happy,female,data\Actor_12\03-01-03-01-01-02-12.wav,non-urgent
-621.8661,65.24586,-11.991793,7.4111342,-0.5194854,7.619534,-13.272074,-0.2978511,-10.450953,-12.336401,-5.1724114,-3.2451825,-8.796328,0.0941150978343465,0.4790085,5516.399060779686,happy,female,data\Actor_12\03-01-03-01-02-01-12.wav,non-urgent
-619.3244,75.79368,-11.967565,6.1189976,0.2724919,8.626915,-14.338244,-1.8716635,-8.648002,-13.241169,-4.3916287,-1.7560583,-8.2123165,0.0890285568019943,0.46286428,5487.1655714831295,happy,female,data\Actor_12\03-01-03-01-02-02-12.wav,non-urgent
-493.52792,55.06227,-15.164302,-0.8972403,0.20331877,4.5822725,-12.973036,0.063427076,-1.3606892,-4.2468195,-2.6980944,2.9794242,-2.4216354,0.052328916139240504,0.5566062,5530.668082168189,happy,female,data\Actor_12\03-01-03-02-01-01-12.wav,non-urgent
-499.23,56.19915,-15.056889,1.6578029,1.1090629,6.857947,-12.224187,0.32003707,-0.87820095,-4.1014204,-2.9136686,3.2919197,-2.6787436,0.0495190177996134,0.518645,5579.317235662028,happy,female,data\Actor_12\03-01-03-02-01-02-12.wav,non-urgent
-574.6626,64.088646,-15.850733,3.1314385,-1.7499988,7.125395,-13.760668,-0.70322114,-7.2785926,-10.577116,-4.779141,0.62424654,-6.5731006,0.08720489668715847,0.43444392,5833.339636693215,happy,female,data\Actor_12\03-01-03-02-02-01-12.wav,non-urgent
-490.84058,49.75734,-21.677732,-8.1267185,-8.014036,3.20893,-20.749594,-4.329236,-7.555845,-10.2118225,-8.186279,0.015127719,-7.5250163,0.10076135221179625,0.43682638,6057.139426498424,happy,female,data\Actor_12\03-01-03-02-02-02-12.wav,non-urgent
-654.4894,77.30408,-4.0832987,5.640423,0.22231366,8.601616,-10.11448,0.456473,-7.646458,-8.527757,-6.4510126,-2.3830173,-4.607969,0.0838187839673913,0.5026854,5721.3462351579365,sad,female,data\Actor_12\03-01-04-01-01-01-12.wav,urgent
-641.9382,81.56063,-0.5259815,9.225303,4.0560455,10.26979,-8.156503,0.7238308,-8.141051,-12.107889,-4.507112,0.4854673,-5.047546,0.059766780695266274,0.5118234,4604.511785901416,sad,female,data\Actor_12\03-01-04-01-01-02-12.wav,urgent
-680.7999,61.00883,1.2701501,14.231954,-0.044371143,11.020168,-3.0975714,5.9617367,-5.4588294,-8.235136,-1.9498408,-2.0286105,-4.74337,0.07837409420289855,0.5052173,6621.71167518372,sad,female,data\Actor_12\03-01-04-01-02-01-12.wav,urgent
-660.8053,71.03138,-4.3198166,9.91731,-1.5432395,9.513564,-10.299267,2.76707,-10.620562,-11.835575,-5.518936,-3.1857545,-8.290751,0.0948475396455224,0.5005636,6012.257608582831,sad,female,data\Actor_12\03-01-04-01-02-02-12.wav,urgent
-552.9022,63.664406,-12.066323,1.5254161,-3.2258966,3.7924664,-16.36722,-2.0265262,-6.85989,-9.8166485,-7.720017,1.2529553,-2.8513644,0.06718104338842976,0.4779163,4732.78847281112,sad,female,data\Actor_12\03-01-04-02-01-01-12.wav,urgent
-519.8947,60.835354,-20.85623,-6.5389533,-10.295874,0.7751961,-19.840963,-5.2140083,-10.483442,-14.694821,-6.955492,1.4908456,-5.9056244,0.0961127846927966,0.42544994,5582.239443550757,sad,female,data\Actor_12\03-01-04-02-01-02-12.wav,urgent
-549.86694,52.858532,-15.043639,-3.9188151,-7.1932354,0.8287492,-15.303743,-5.6959047,-9.45774,-11.704676,-9.62858,0.1478333,-4.2684026,0.07093755470938376,0.50128895,5091.163318410024,sad,female,data\Actor_12\03-01-04-02-02-01-12.wav,urgent
-497.04245,48.981846,-17.444773,-2.8209183,-12.929659,3.2779713,-20.796005,-5.880804,-8.276211,-11.337586,-8.908095,0.38175902,-4.2822495,0.09511395919421488,0.42335054,5566.833868931166,sad,female,data\Actor_12\03-01-04-02-02-02-12.wav,urgent
-612.195,70.89708,-2.834483,12.857362,0.96341455,5.618651,-7.565978,5.6870294,-1.9150604,-4.8749886,-2.7596445,-1.2486273,-2.1003,0.07715209047693267,0.5311656,5875.282651319517,angry,female,data\Actor_12\03-01-05-01-01-01-12.wav,urgent
-614.28076,78.30935,-3.6116786,12.051402,4.9035378,8.097507,-9.611396,5.24467,-3.811637,-4.9961343,-4.6010118,-1.9630982,-1.4781867,0.06853609877680965,0.50271946,5148.407039145579,angry,female,data\Actor_12\03-01-05-01-01-02-12.wav,urgent
-655.6513,67.52313,1.2115294,15.549086,-2.581603,12.275012,-8.146252,2.1148968,-6.2462816,-8.891781,-2.6185637,-2.3032904,-7.4034247,0.08973106971153846,0.53630555,6567.915016299392,angry,female,data\Actor_12\03-01-05-01-02-01-12.wav,urgent
-636.2,62.22908,-3.290155,10.136466,-1.7316983,7.742423,-10.05664,1.020993,-7.394131,-10.39739,-2.4464684,-1.8292198,-6.3580914,0.08692664706829897,0.5261447,6232.800726718585,angry,female,data\Actor_12\03-01-05-01-02-02-12.wav,urgent
-467.5924,60.114483,-7.122107,5.2939734,-3.8941424,4.52205,-9.095437,2.6549177,1.7752393,-4.879067,-2.1616645,0.8012346,-2.2332091,0.042751099706744865,0.5772075,4751.807557319482,angry,female,data\Actor_12\03-01-05-02-01-01-12.wav,urgent
-401.38705,51.26153,-13.474899,-2.6061213,-9.51567,3.8318388,-11.841293,3.2786193,-1.2997476,-3.8834438,-4.1248937,0.1072531,-3.6307292,0.06468948143115942,0.5653797,4132.406588696516,angry,female,data\Actor_12\03-01-05-02-01-02-12.wav,urgent
-490.34708,59.74647,-6.189666,6.0628242,-4.950231,6.9862866,-11.668822,2.899812,-2.2994406,-8.272705,-4.5590916,0.033856943,-5.518786,0.0857514880952381,0.5246043,5847.212443736074,angry,female,data\Actor_12\03-01-05-02-02-01-12.wav,urgent
-443.34454,56.854424,-10.043819,-0.5422423,-12.282593,5.850629,-11.562099,0.9983831,-1.7785621,-5.93136,-4.5618477,2.0896974,-0.9134164,0.07325575086805555,0.4745254,4300.2493736376855,angry,female,data\Actor_12\03-01-05-02-02-02-12.wav,urgent
-552.2887,68.21869,-8.064596,10.55949,0.37219754,8.717837,-8.236539,0.822642,-8.751875,-6.5306616,1.0018697,0.2348764,-3.5032406,0.06390533447265626,0.57172954,4936.257915329314,fearful,female,data\Actor_12\03-01-06-01-01-01-12.wav,urgent
-569.85095,67.66922,-10.471859,8.100476,2.061052,8.147166,-8.725266,0.46771297,-8.016748,-8.261861,-0.77178717,2.1533244,-3.8108332,0.06400639960106383,0.50982296,5304.227574832547,fearful,female,data\Actor_12\03-01-06-01-01-02-12.wav,urgent
-606.2666,63.189014,-11.997489,9.063613,-2.2960982,6.7200956,-12.701521,0.33555555,-13.618792,-11.606782,-1.04071,-1.6872288,-7.1851206,0.09552697290348101,0.49399525,6173.770212692501,fearful,female,data\Actor_12\03-01-06-01-02-01-12.wav,urgent
-596.18115,62.0593,-12.281594,10.210357,-5.1059675,9.019827,-14.009145,-0.29585215,-12.934438,-9.569944,-1.9122789,-0.46434724,-7.11692,0.08908780627076412,0.5516214,6345.787755557695,fearful,female,data\Actor_12\03-01-06-01-02-02-12.wav,urgent
-455.34348,53.560013,-16.697,-0.08248319,-7.089503,5.9812117,-13.340648,-0.55286884,-5.342533,-8.68628,-2.8004944,5.1185446,-1.874693,0.045798277243589744,0.5129683,4816.800203560262,fearful,female,data\Actor_12\03-01-06-02-01-01-12.wav,urgent
-425.49866,48.12052,-23.09628,-4.48033,-12.656036,3.470421,-14.318053,-1.7385843,-7.0042677,-10.641644,-5.832264,0.8592431,-2.3440533,0.05078545932112069,0.4354116,3975.594883930373,fearful,female,data\Actor_12\03-01-06-02-01-02-12.wav,urgent
-442.30905,45.546432,-16.904997,-3.612067,-13.997831,1.7156192,-15.980715,-3.7169893,-12.6091175,-13.159178,-6.6575847,-1.6987514,-6.4517217,0.10077166411042945,0.47607878,5978.454795596172,fearful,female,data\Actor_12\03-01-06-02-02-01-12.wav,urgent
-440.12503,46.075397,-21.30261,-5.747719,-12.697239,2.0000916,-14.666951,-1.3022616,-8.89966,-11.969931,-8.272011,-1.1577288,-3.559413,0.06783854166666667,0.47306177,4696.668211075008,fearful,female,data\Actor_12\03-01-06-02-02-02-12.wav,urgent
-645.41064,75.00698,-5.6455984,11.208323,5.1563325,7.834976,-6.709151,0.78433585,-9.7491455,-7.461309,2.1923087,1.225093,-5.925898,0.060875178062678066,0.48687628,5268.358907033986,disgust,female,data\Actor_12\03-01-07-01-01-01-12.wav,urgent
-642.9461,93.470764,-9.670234,12.886888,6.4817324,7.974361,-7.320442,3.6812177,-9.00948,-11.249386,-2.7236862,0.8571694,-6.0820904,0.07065906743893678,0.55301344,4744.38075024857,disgust,female,data\Actor_12\03-01-07-01-01-02-12.wav,urgent
-661.7816,72.79921,-1.8302622,9.354646,-2.1174479,8.860427,-7.8706775,0.5134466,-11.4238205,-9.144059,-0.4995565,-0.6695887,-5.3538365,0.07597396218565089,0.520294,6100.698216079796,disgust,female,data\Actor_12\03-01-07-01-02-01-12.wav,urgent
-654.50476,72.61038,-0.12953222,12.125792,-2.8337634,9.310341,-6.913798,2.687869,-9.142765,-7.1586633,1.3151207,0.4423737,-4.9378734,0.08344698500359195,0.56482,6380.935194995891,disgust,female,data\Actor_12\03-01-07-01-02-02-12.wav,urgent
